title,body,url,source_url,page
어려운 금융용어 등을 쉽게 찾아볼 수 있는 사이트는 없나요?,"금융감독원은 금융소비자의 전문적인 금융용어에 대한 이해도를 제고하기 위해 관련 제도의 배경, 이슈 등을 종합적으로 반영해 작성한 ‘
금융용어사전
’을 오픈하였습니다.
‘금융용어사전’에는 핀테크 발달을 반영한 인터넷 전문은행, P2P(Peer to Peer) 대출, 로보어드바이저, 크라우드펀딩 등 전문 용어를 비롯한 533개 용어를 상세히 설명하고 있습니다.
금융감독원 홈페이지 및 ‘파인(FINE:fine.fss.or.kr)'의 금융용어사전’ 코너에서 찾아보실 수
있으며, 알고 싶은 용어명을 정확히 입력하지 않더라고 일부 단어만으로도 검색이 가능합니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49731&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,27
정기예금 및 적금 금리를 한눈에 비교해 볼 수 있는 곳은 없나요?,"금융감독원은 소비자의 금융상품 선택에 실질적인 도움이 될 수 있도록,
금융상품 통합 비교공시시스템 ‘금융상품한눈에’
를 오픈하였습니다.
예·적금, 대출 등 금융상품을 통합 비교공시하고 있으며,
실손보험, 자동차보험 등은 협회사이트(보험다모아)를 연결하여 제공하고 있습니다.
(다만 본 사이트의 금융상품 정보는 매월 20일 정기적으로 공시하고 있으며, 최신정보 제공을 위해 노력하고 있으나 금융상품의 금리 등 거래조건이 수시로 변경될 수 있으므로 거래전 반드시 해당 금융회사에 문의 후 구입을 결정하시기 바랍니다.)
* 홈페이지 주소 :
http://finlife.fss.or.kr",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49730&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,27
「보이는 ARS」는 어떻게 이용할 수 있나요?,"금융감독원은
금감원 콜센터(☎1332)의 음성
ARS
안내
내용
을
스
마트폰
화면
을
통해
한 번에 확
인
할
수 있는
｢
보이는 1332｣ 서
비스
를
시
행중에 있습니다. 동 서비스 이용방법은 첨부파일을 참고하여 주시기 바랍니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49729&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,27
대차료 지급기준 참고(예시),"자동차보험 대차료 지급기준 개선
*
내용을 반영한 FAQ를 게시하오니 참고하시기 바랍니다.
* '22.9.29. 금융감독원 보도자료 ""현행 내연기관 중심의 자동차보험 대차료 지급기준을 친환경차 보급 확대 등 환경변화에 맞게 개선합니다
(
'22.10.11.부터 시행예정
)
""
참조",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49737&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,28
소비자보호실태평가 결과는 어디서 확인할 수 있나요?,"소비자보호실태평가 결과는 금융감독원 홈페이지
(www.fss.or.kr
)
또는 개별 금융기관 및 협회 홈페이지
*
등을 통해 확인하실 수 있습니다.
※ 금융 권역별 협회 홈페이지 목록
은      행 : 전국은행연합회(www.kfb.or.kr)
생명보험 : 생명보험협회(www.klia.or.kr)
손해보험 : 손해보험협회(www.knia.or.kr)
카      드 : 여신금융협회(www.crefia.or.kr)
저축은행 : 저축은행중앙회(www.fsb.or.kr)
금융투자 : 금융투자협회(www.kofia.or.kr)",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49736&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,28
소비자보호실태평가의 평가방법이 궁금합니다.,"「금융소비자보호 모범규준」에 명기된 소비자보호 사항의 이행여부 점검을 위해 계량 5개, 비계량 5개 등 총 10개 부문으로 구성하여 각 부문별로 평가하고 있습니다.
자세한 내용은 첨부파일을 참고해주시길 바랍니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49735&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,28
소비자보호실태평가는 어떤 제도인가요?,"금융감독원은 금융회사의 민원예방 노력 유도 등을 위해 2002년부터 「민원발생평가제도」를 운영
*
해왔습니다.
* 금감원이 처리한 민원건수를 기초로 금융회사를 1∼5등급으로 평가하고 대외에 공표(’14년은 81개사 평가)
그러나 민원건수 위주의 평가만으로는 금융회사의 소비자보호 수준을 평가하고, 금융회사의 자율적 개선노력을 유도하는데 한계가 있어 제도 개선의 필요성이 지속적으로 제기되어 왔습니다.
이에 따라 기존 민원발생평가제도를 대신하여 금융회사의 다양한 소비자보호 활동을 종합적으로 평가할 수 있는 「금융소비자보호 실태평가제도」를 도입·시행
('16.4월 시행)
하게 되었습니다.
소비자보호실태평가제도는
금융소비자에게는 거래 금융회사 선택에 필요한 유용한 정보를 제공하는 한편, 금융회사에게는 소비자보호 중심의 경영문화 확산을 유도하는데 중점을 두고 있습니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49734&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,28
금융감독원의 민원대상 금융회사가 궁금합니다.,"금융감독원은 은행, 금융투자업자, 보험회사, 여신전문금융회사, 상호저축은행 등 금융기관에 대한 민원을 처리하고 있습니다.
금융감독원의 민원대상 금융기관 조회방법은 다음과 같습니다.
1. 금융감독원 홈페이지 → e-금융민원센터 → 민원안내 → 금융민원신청 안내 → 유의사항
2.
http://www.fcsc.kr/D/fu_d_01_02.jsp
→  유의사항
참고로, 금융감독원의 민원대상 금융기관이 아닌 경우 타 부처 등으로 민원이 이송될 수 있음을 알려드립니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49733&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,28
내 금융계좌를 한번에 조회할 수 있는 사이트는 없나요?,"‘내 계좌 한눈에’ 서비스를 통하여 본인의 주요 금융계좌 정보를 한번에 조회할 수 있습니다!
금융소비자정보포털 ‘파인’(fine.fss.or.kr) 또는 ’내 계좌 한눈에‘ 홈페이지 (
www.accountinfo.or.kr)
를
통해 9시부터 22시까지 이용가능하며(연중무휴), 은행·상호금융
계좌, 보험 계약, 대부업체를 제외한 제도권 금융회사의 대출정보를 일괄조회 할 수 있습니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49732&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,28
어려운 금융용어 등을 쉽게 찾아볼 수 있는 사이트는 없나요?,"금융감독원은 금융소비자의 전문적인 금융용어에 대한 이해도를 제고하기 위해 관련 제도의 배경, 이슈 등을 종합적으로 반영해 작성한 ‘
금융용어사전
’을 오픈하였습니다.
‘금융용어사전’에는 핀테크 발달을 반영한 인터넷 전문은행, P2P(Peer to Peer) 대출, 로보어드바이저, 크라우드펀딩 등 전문 용어를 비롯한 533개 용어를 상세히 설명하고 있습니다.
금융감독원 홈페이지 및 ‘파인(FINE:fine.fss.or.kr)'의 금융용어사전’ 코너에서 찾아보실 수
있으며, 알고 싶은 용어명을 정확히 입력하지 않더라고 일부 단어만으로도 검색이 가능합니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49731&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,28
정기예금 및 적금 금리를 한눈에 비교해 볼 수 있는 곳은 없나요?,"금융감독원은 소비자의 금융상품 선택에 실질적인 도움이 될 수 있도록,
금융상품 통합 비교공시시스템 ‘금융상품한눈에’
를 오픈하였습니다.
예·적금, 대출 등 금융상품을 통합 비교공시하고 있으며,
실손보험, 자동차보험 등은 협회사이트(보험다모아)를 연결하여 제공하고 있습니다.
(다만 본 사이트의 금융상품 정보는 매월 20일 정기적으로 공시하고 있으며, 최신정보 제공을 위해 노력하고 있으나 금융상품의 금리 등 거래조건이 수시로 변경될 수 있으므로 거래전 반드시 해당 금융회사에 문의 후 구입을 결정하시기 바랍니다.)
* 홈페이지 주소 :
http://finlife.fss.or.kr",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49730&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,28
「보이는 ARS」는 어떻게 이용할 수 있나요?,"금융감독원은
금감원 콜센터(☎1332)의 음성
ARS
안내
내용
을
스
마트폰
화면
을
통해
한 번에 확
인
할
수 있는
｢
보이는 1332｣ 서
비스
를
시
행중에 있습니다. 동 서비스 이용방법은 첨부파일을 참고하여 주시기 바랍니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49729&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,28
대차료 지급기준 참고(예시),"자동차보험 대차료 지급기준 개선
*
내용을 반영한 FAQ를 게시하오니 참고하시기 바랍니다.
* '22.9.29. 금융감독원 보도자료 ""현행 내연기관 중심의 자동차보험 대차료 지급기준을 친환경차 보급 확대 등 환경변화에 맞게 개선합니다
(
'22.10.11.부터 시행예정
)
""
참조",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49737&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,29
소비자보호실태평가 결과는 어디서 확인할 수 있나요?,"소비자보호실태평가 결과는 금융감독원 홈페이지
(www.fss.or.kr
)
또는 개별 금융기관 및 협회 홈페이지
*
등을 통해 확인하실 수 있습니다.
※ 금융 권역별 협회 홈페이지 목록
은      행 : 전국은행연합회(www.kfb.or.kr)
생명보험 : 생명보험협회(www.klia.or.kr)
손해보험 : 손해보험협회(www.knia.or.kr)
카      드 : 여신금융협회(www.crefia.or.kr)
저축은행 : 저축은행중앙회(www.fsb.or.kr)
금융투자 : 금융투자협회(www.kofia.or.kr)",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49736&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,29
소비자보호실태평가의 평가방법이 궁금합니다.,"「금융소비자보호 모범규준」에 명기된 소비자보호 사항의 이행여부 점검을 위해 계량 5개, 비계량 5개 등 총 10개 부문으로 구성하여 각 부문별로 평가하고 있습니다.
자세한 내용은 첨부파일을 참고해주시길 바랍니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49735&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,29
소비자보호실태평가는 어떤 제도인가요?,"금융감독원은 금융회사의 민원예방 노력 유도 등을 위해 2002년부터 「민원발생평가제도」를 운영
*
해왔습니다.
* 금감원이 처리한 민원건수를 기초로 금융회사를 1∼5등급으로 평가하고 대외에 공표(’14년은 81개사 평가)
그러나 민원건수 위주의 평가만으로는 금융회사의 소비자보호 수준을 평가하고, 금융회사의 자율적 개선노력을 유도하는데 한계가 있어 제도 개선의 필요성이 지속적으로 제기되어 왔습니다.
이에 따라 기존 민원발생평가제도를 대신하여 금융회사의 다양한 소비자보호 활동을 종합적으로 평가할 수 있는 「금융소비자보호 실태평가제도」를 도입·시행
('16.4월 시행)
하게 되었습니다.
소비자보호실태평가제도는
금융소비자에게는 거래 금융회사 선택에 필요한 유용한 정보를 제공하는 한편, 금융회사에게는 소비자보호 중심의 경영문화 확산을 유도하는데 중점을 두고 있습니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49734&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,29
금융감독원의 민원대상 금융회사가 궁금합니다.,"금융감독원은 은행, 금융투자업자, 보험회사, 여신전문금융회사, 상호저축은행 등 금융기관에 대한 민원을 처리하고 있습니다.
금융감독원의 민원대상 금융기관 조회방법은 다음과 같습니다.
1. 금융감독원 홈페이지 → e-금융민원센터 → 민원안내 → 금융민원신청 안내 → 유의사항
2.
http://www.fcsc.kr/D/fu_d_01_02.jsp
→  유의사항
참고로, 금융감독원의 민원대상 금융기관이 아닌 경우 타 부처 등으로 민원이 이송될 수 있음을 알려드립니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49733&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,29
내 금융계좌를 한번에 조회할 수 있는 사이트는 없나요?,"‘내 계좌 한눈에’ 서비스를 통하여 본인의 주요 금융계좌 정보를 한번에 조회할 수 있습니다!
금융소비자정보포털 ‘파인’(fine.fss.or.kr) 또는 ’내 계좌 한눈에‘ 홈페이지 (
www.accountinfo.or.kr)
를
통해 9시부터 22시까지 이용가능하며(연중무휴), 은행·상호금융
계좌, 보험 계약, 대부업체를 제외한 제도권 금융회사의 대출정보를 일괄조회 할 수 있습니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49732&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,29
어려운 금융용어 등을 쉽게 찾아볼 수 있는 사이트는 없나요?,"금융감독원은 금융소비자의 전문적인 금융용어에 대한 이해도를 제고하기 위해 관련 제도의 배경, 이슈 등을 종합적으로 반영해 작성한 ‘
금융용어사전
’을 오픈하였습니다.
‘금융용어사전’에는 핀테크 발달을 반영한 인터넷 전문은행, P2P(Peer to Peer) 대출, 로보어드바이저, 크라우드펀딩 등 전문 용어를 비롯한 533개 용어를 상세히 설명하고 있습니다.
금융감독원 홈페이지 및 ‘파인(FINE:fine.fss.or.kr)'의 금융용어사전’ 코너에서 찾아보실 수
있으며, 알고 싶은 용어명을 정확히 입력하지 않더라고 일부 단어만으로도 검색이 가능합니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49731&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,29
정기예금 및 적금 금리를 한눈에 비교해 볼 수 있는 곳은 없나요?,"금융감독원은 소비자의 금융상품 선택에 실질적인 도움이 될 수 있도록,
금융상품 통합 비교공시시스템 ‘금융상품한눈에’
를 오픈하였습니다.
예·적금, 대출 등 금융상품을 통합 비교공시하고 있으며,
실손보험, 자동차보험 등은 협회사이트(보험다모아)를 연결하여 제공하고 있습니다.
(다만 본 사이트의 금융상품 정보는 매월 20일 정기적으로 공시하고 있으며, 최신정보 제공을 위해 노력하고 있으나 금융상품의 금리 등 거래조건이 수시로 변경될 수 있으므로 거래전 반드시 해당 금융회사에 문의 후 구입을 결정하시기 바랍니다.)
* 홈페이지 주소 :
http://finlife.fss.or.kr",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49730&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,29
「보이는 ARS」는 어떻게 이용할 수 있나요?,"금융감독원은
금감원 콜센터(☎1332)의 음성
ARS
안내
내용
을
스
마트폰
화면
을
통해
한 번에 확
인
할
수 있는
｢
보이는 1332｣ 서
비스
를
시
행중에 있습니다. 동 서비스 이용방법은 첨부파일을 참고하여 주시기 바랍니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49729&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,29
대차료 지급기준 참고(예시),"자동차보험 대차료 지급기준 개선
*
내용을 반영한 FAQ를 게시하오니 참고하시기 바랍니다.
* '22.9.29. 금융감독원 보도자료 ""현행 내연기관 중심의 자동차보험 대차료 지급기준을 친환경차 보급 확대 등 환경변화에 맞게 개선합니다
(
'22.10.11.부터 시행예정
)
""
참조",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49737&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,30
소비자보호실태평가 결과는 어디서 확인할 수 있나요?,"소비자보호실태평가 결과는 금융감독원 홈페이지
(www.fss.or.kr
)
또는 개별 금융기관 및 협회 홈페이지
*
등을 통해 확인하실 수 있습니다.
※ 금융 권역별 협회 홈페이지 목록
은      행 : 전국은행연합회(www.kfb.or.kr)
생명보험 : 생명보험협회(www.klia.or.kr)
손해보험 : 손해보험협회(www.knia.or.kr)
카      드 : 여신금융협회(www.crefia.or.kr)
저축은행 : 저축은행중앙회(www.fsb.or.kr)
금융투자 : 금융투자협회(www.kofia.or.kr)",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49736&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,30
소비자보호실태평가의 평가방법이 궁금합니다.,"「금융소비자보호 모범규준」에 명기된 소비자보호 사항의 이행여부 점검을 위해 계량 5개, 비계량 5개 등 총 10개 부문으로 구성하여 각 부문별로 평가하고 있습니다.
자세한 내용은 첨부파일을 참고해주시길 바랍니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49735&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,30
소비자보호실태평가는 어떤 제도인가요?,"금융감독원은 금융회사의 민원예방 노력 유도 등을 위해 2002년부터 「민원발생평가제도」를 운영
*
해왔습니다.
* 금감원이 처리한 민원건수를 기초로 금융회사를 1∼5등급으로 평가하고 대외에 공표(’14년은 81개사 평가)
그러나 민원건수 위주의 평가만으로는 금융회사의 소비자보호 수준을 평가하고, 금융회사의 자율적 개선노력을 유도하는데 한계가 있어 제도 개선의 필요성이 지속적으로 제기되어 왔습니다.
이에 따라 기존 민원발생평가제도를 대신하여 금융회사의 다양한 소비자보호 활동을 종합적으로 평가할 수 있는 「금융소비자보호 실태평가제도」를 도입·시행
('16.4월 시행)
하게 되었습니다.
소비자보호실태평가제도는
금융소비자에게는 거래 금융회사 선택에 필요한 유용한 정보를 제공하는 한편, 금융회사에게는 소비자보호 중심의 경영문화 확산을 유도하는데 중점을 두고 있습니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49734&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,30
금융감독원의 민원대상 금융회사가 궁금합니다.,"금융감독원은 은행, 금융투자업자, 보험회사, 여신전문금융회사, 상호저축은행 등 금융기관에 대한 민원을 처리하고 있습니다.
금융감독원의 민원대상 금융기관 조회방법은 다음과 같습니다.
1. 금융감독원 홈페이지 → e-금융민원센터 → 민원안내 → 금융민원신청 안내 → 유의사항
2.
http://www.fcsc.kr/D/fu_d_01_02.jsp
→  유의사항
참고로, 금융감독원의 민원대상 금융기관이 아닌 경우 타 부처 등으로 민원이 이송될 수 있음을 알려드립니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49733&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,30
내 금융계좌를 한번에 조회할 수 있는 사이트는 없나요?,"‘내 계좌 한눈에’ 서비스를 통하여 본인의 주요 금융계좌 정보를 한번에 조회할 수 있습니다!
금융소비자정보포털 ‘파인’(fine.fss.or.kr) 또는 ’내 계좌 한눈에‘ 홈페이지 (
www.accountinfo.or.kr)
를
통해 9시부터 22시까지 이용가능하며(연중무휴), 은행·상호금융
계좌, 보험 계약, 대부업체를 제외한 제도권 금융회사의 대출정보를 일괄조회 할 수 있습니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49732&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,30
어려운 금융용어 등을 쉽게 찾아볼 수 있는 사이트는 없나요?,"금융감독원은 금융소비자의 전문적인 금융용어에 대한 이해도를 제고하기 위해 관련 제도의 배경, 이슈 등을 종합적으로 반영해 작성한 ‘
금융용어사전
’을 오픈하였습니다.
‘금융용어사전’에는 핀테크 발달을 반영한 인터넷 전문은행, P2P(Peer to Peer) 대출, 로보어드바이저, 크라우드펀딩 등 전문 용어를 비롯한 533개 용어를 상세히 설명하고 있습니다.
금융감독원 홈페이지 및 ‘파인(FINE:fine.fss.or.kr)'의 금융용어사전’ 코너에서 찾아보실 수
있으며, 알고 싶은 용어명을 정확히 입력하지 않더라고 일부 단어만으로도 검색이 가능합니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49731&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,30
정기예금 및 적금 금리를 한눈에 비교해 볼 수 있는 곳은 없나요?,"금융감독원은 소비자의 금융상품 선택에 실질적인 도움이 될 수 있도록,
금융상품 통합 비교공시시스템 ‘금융상품한눈에’
를 오픈하였습니다.
예·적금, 대출 등 금융상품을 통합 비교공시하고 있으며,
실손보험, 자동차보험 등은 협회사이트(보험다모아)를 연결하여 제공하고 있습니다.
(다만 본 사이트의 금융상품 정보는 매월 20일 정기적으로 공시하고 있으며, 최신정보 제공을 위해 노력하고 있으나 금융상품의 금리 등 거래조건이 수시로 변경될 수 있으므로 거래전 반드시 해당 금융회사에 문의 후 구입을 결정하시기 바랍니다.)
* 홈페이지 주소 :
http://finlife.fss.or.kr",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49730&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,30
「보이는 ARS」는 어떻게 이용할 수 있나요?,"금융감독원은
금감원 콜센터(☎1332)의 음성
ARS
안내
내용
을
스
마트폰
화면
을
통해
한 번에 확
인
할
수 있는
｢
보이는 1332｣ 서
비스
를
시
행중에 있습니다. 동 서비스 이용방법은 첨부파일을 참고하여 주시기 바랍니다.",https://www.fss.or.kr/fss/bbs/B0000172/view.do?nttId=49729&menuNo=200202&viewType=&searchCnd=22&searchWrd=&pageIndex=1,https://www.fss.or.kr/fss/bbs/B0000172/list.do?menuNo=200202&bbsId=&cl1Cd=&cl2Cd=&cl3Cd=&pageIndex=1&paramDeptname=&viewType=&selectDeptname=&searchCnd=22&searchWrd=,30
