title,body,url,source_url,page
장기주택마련저축의 저축금액은 어떻게 되나요?,"분기별 최저 1만원이상 300만원 이내에서 1만원 단위로 저축 금액 및 회차에 관계없이 자유롭게 저축할 수 있습니다
☞ 분기별 저축한도 이내에서 금융 기관간 중복가입이 가능 합니다.",https://obank.kbstar.com/quics?page=C019772&boardId=683&compId=b033618&articleId=587&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019772,7
통장으로 자동화기기에서 출금을 하고 싶습니다.,"ATM기에서 통장으로 출금하고자 할 경우 우선 예금주 본인이 직접 주민등록증 및 통장과 거래인감
(서명에 의한 신청도 가능)을 지참하시고 영업점에 내점하시어 통장출금서비스 신청을 하셔야 합니다.
계좌비밀번호와는 별도로 자동화기기 이용번호 4자리 숫자를 등록하여 사용하셔야 하며, 이용한도는
자동화기기 이용한도와 동일합니다.
출금가능한 예금은 보통예금, 저축예금, 기업자유예금, 가계당좌예금이며, 현금.수표출금 및 국민은행간
 계좌이체, 타행계좌이체(연계계좌 송금거래 포함) 업무가 가능합니다.
☞  법인은 통장출금서비스를 신청할 수 없습니다.",https://obank.kbstar.com/quics?page=C019772&boardId=683&compId=b033618&articleId=585&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019772,7
펀드운용보고서 통보방법을 인터넷으로 변경할 수 있나요?,"제목 없음
♣ 가능합니다.
단,   인터넷뱅킹 가입자만 가능하며, 금융상품몰>펀드>My펀드관리>운용보고서   신청에서 변경하시면
됩니다.
(자택통보, 직장통보, E-MAIL통보, 통보하지   않음 중 선택)",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=638&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,1
적립식 펀드 자동이체일에 자동이체 계좌의 잔액이 없을 경우 어떻게 되나요?,"제목 없음
♣ 자동이체   지정일에 요구불계좌의 잔액이 부족한 경우 해당월의 자동이체는 불가합니다.
잔액이   채워지는 날에 재처리 하지 않습니다.(자동이체 지정일 당일에 한하여 월1회 출금처리)
※ 요구불계좌에서   자동이체 해당금액 출금시 현금화되지 않은 수표 및 어음은 출금이 불가하여
출금가능한 잔액이 부족한 경우 자동이체 처리가   불가능합니다.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=637&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,1
펀드도 세금우대로 지정 할 수 있나요?,"제목 없음
♣ 가능합니다.
계약기간   1년이상인 거치식 또는 적립식 펀드에 한함(역외펀드 제외)
※   단, 세금우대 등록 계좌는 분할환매가 제한됩니다.
※   인터넷상에서는 세금우대로 가입이 불가능하므로 가까운 영업점을 방문하여 가입하셔야   합니다.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=636&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,1
환매예약 당시 평가금액이 신청금액보다 많았는데도 실제 환매일에 환매가 되지 않았어요.,"제목 없음
환매예약 당시   평가금액 이하의 금액으로 금액출금 신청한 경우라도
세금, 중도환매수수료, 환매기준가
적용일의 기준가 하락 등
으로 환매대금 지급일에 금액부족 사유로   환매되지 않을 수 있습니다.
※ 단, 전액출금 방식으로 환매예약시에는   금액부족 사유로 환매오류가 발생하지는 않으나 위와 같은
사유로 인하여   환매대금 지급일에 실제 지급되는 금액이 예상금액과 달라질 수 있음에 유의.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=635&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,1
기준가격과 과표기준가격의 차이점은?,"♣ 기준가격: 집합투자증권의 매입 또는 환매시 금액산정의 기준이 되는 가격으로 집합투자증권의
거래   단위(좌)당   순자산가치를 나타냅니다.
기준가격               =
펀드의               총자산- 부채ㆍ비용
×               1,000
------------------------------------------------
공고일               전일의 잔존 수익증권 총좌수
♣ 과표기준가격 : 수익증권의 매매기준으로 사용하는‘기준가격’과 달리 ‘과표기준가격’은   세금징수
를   위한 과세표준을 계산하기 위해 산출되며, 펀드에서 발생하는 수익원 중 과세대상이   되는 수익만
을 합산하여 산정됩니다.
※ 국내 상장주식 또는 주식관련 파생상품의 매매/평가손익, 소득세법상 거주자가   받는 소득 중 국외상장
주식의 매매/평가로 인해 발생한 손익은(한시적   비과세:2007.6.1~2009.12.31)은 과세대상에서 제외됨
※ 주식이 편입되지 않는 채권형 및 MMF 펀드는 기준가격과 과표기준가격이 동일",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=634&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,1
펀드 환매시 손해가 발생하였음에도 불구하고 세금이 발생할 수 있는 이유는?,"제목 없음
기준가격과 과표기준가격은   별도로 계산되므로 편입된 주식부분의 가격이 크게 하락하여 손해를
보았을 경우에도   과세대상 소득(채권이자, 채권매매 차익, 주식의 배당소득 등)에서 수익이 발생
하는 경우에는   과표기준가격을 기준으로 세금을 납부해야 하는 경우가 발생하기 때문입니다.
♣   기준가격 : 집합투자증권의 매입 또는 환매시 금액산정의 기준이 되는 가격으로 집합투자증권의
거래단위(좌)당 순자산가치를 나타냄
♣ 과표기준가격:   수익증권의 매매기준으로 사용하는 ‘기준가격’과 달리 ‘과표기준가격’은 세금징수를
위한 과세표준을 계산하기 위해 산출되며, 펀드에서 발생하는   수익원 중 과세대상이 되는 수익만을
합산하여 산정됨",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=633&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,1
개인연금신탁 연말소득공제에 대하여 알고 싶습니다,"개인연금신탁은 20세이상의 거주자이면 근로소득자가 아니더라도 소득공제를 받으실 수 있는 상품입니다.
♣ 소득공제금액 : 가입자 본인의 연간 저축금액의 40% (공제한도 : 72만원)임.
♣ 납입증명서 발급 및 제출 : 첫번 연말정산시에는 거래은행에서 ‘개인연금신탁납입증명서’를 수령하
시면   되며, 다음 연도 연말정산시부터는 통장사본을 원천징수의무자에게 제출하시면 됩니다.
※ 유의사항
ㅇ 소득공제를 받은 후 5년이내에 중도해지하면 저축금액의 4%(연간 한도 7만2천원)를 추징합니다.
(단, 주민세 별도)
ㅇ 2001년부터는 개인연금신탁제도가 폐지되고,'연금저축’으로 변경 시행되는데 기존 가입자는 현행
제도대로 계속 소득공제를 받으실 수 있습니다.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=632&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,1
"개인연금 상품의 종류와 납입방법, 배당률, 소득공제혜택에 대해서 알고 싶습니다.","개인연금 상품의 종류는 2004.5.10부터 판매중인 KB실버웰빙연금신탁과 판매가 중지된 (신)개인연금신탁이 있습니다.
납입방법은 매회1만원이상 원단위로 전금융기관을 합해 분기 300만원 한도  내에서 자유롭게 적립이 가능하며, 기존의 (신)개인연금신탁과 KB실버웰빙연금신탁이   별도의 한도로 거래 가능합니다.
신탁기간은 연금 및 개인연금신탁 적립기간과 연금지급기간으로 구분되며
적립기간은 10년이상 연단위로   수익자의 연령이 만 55세 이후가 되는 시점까지로 정해야 하며
연금지급기간은   적립기간 만료일로부터 5년 이상 연단위로 정하여야 합니다.
소득공제 혜택은 각 상품별로 달리 적용되며, KB실버웰빙연금신탁과 (신)개인연금신탁 각각 별도의
소득공제 혜택을   받으실 수 있습니다.
먼저 연금신탁의 소득공제 한도는 불입금액의 100%이내에서 연간 400만원
까지   신청하실 수 있습니다.
(소득공제한도 : 연금저축 + 퇴직연금 본인부담금 불입액)
2011년도   불입금액분부터 최대400만원, '10.12.31이전 적립분300만원,'05.12.31 이전적립분은 240만원 한도)
다만, KB실버웰빙연금신탁은   향후 중도해지를 하실 경우 이를  기타소득으로 보아
주민세포함 22%를 과세하며, 특히 계좌신규일로부터 5년이내 중도해지시에는
신탁원금(2011년도   불입금액분부터 최대400만원, '10.12.31이전 적립분300만원,
'05.12.31 이전적립분은   240만원 한도)에 대해 해지가산세 2.2%(주민세포함)가 부과됩니다.
연금으로 수령시에도 연금소득세(주민세포함 5.5%)를 과세합니다.
다만, 연금소득세와 기타소득세는 연간 400만원
이내 불입금중
실제로 소득공제 받은 부분에 대하여만 부과
됩니다.
한편 기존의 (신)개인연금신탁(판매중지상품)은 연간 적립액의 40%한도내에서 최고 72만원까지
소득공제가 가능합니다.
만기해지 및 5년이상 연금 수령 후 중도해지시 신탁이익에 대해서 전액 비과세합니다.
참고로, 적립기간 5년미만 중도해지시에는 중도해지수수료 부과 및 소득공제 추징되며,
신탁이익에 대해서 전액 일반세율로 과세됩니다.
적립기간 5년경과후 중도해지시에는 중도해지수수료 면제 및 소득공제 추징은 없으나
신탁이익에 대해서는 전액 일반세율로 과세됩니다.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=631&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,1
사업자 등록증을 갖고 있는 자영업자도 연금신탁으로 소득공제를 받을 수 있나요?,자영업자도 매년 5월 종합소득 신고시 연금신탁 및 (신)개인연금신탁으로 소득공제를 받을 수 있습니다.,https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=630&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,1
"연금신탁은 예금자보호법에 의한 원본보전 대상 신탁상품으로 알고 있는데, 중도해지를 했더니 원본미달이 되었습니다.","원본보전 대상 신탁상품에서 「원본보전」이란, 신탁자산의 운용결과 원본에 손실이 난 경우 원본을 보전
한다는 의미로, 중도해지에 따른 세금(기타소득세, 해지가산세 등) 징수분은 원본보장 대상이 아닙니다.
따라서 중도해지시 세금징수로 인하여 고객의 실수령액이 원본에 미달할 수 있으며, 미달하는 금액 그대로
지급하게 됩니다.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=628&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,1
펀드운용보고서 통보방법을 인터넷으로 변경할 수 있나요?,"제목 없음
♣ 가능합니다.
단,   인터넷뱅킹 가입자만 가능하며, 금융상품몰>펀드>My펀드관리>운용보고서   신청에서 변경하시면
됩니다.
(자택통보, 직장통보, E-MAIL통보, 통보하지   않음 중 선택)",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=638&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,2
적립식 펀드 자동이체일에 자동이체 계좌의 잔액이 없을 경우 어떻게 되나요?,"제목 없음
♣ 자동이체   지정일에 요구불계좌의 잔액이 부족한 경우 해당월의 자동이체는 불가합니다.
잔액이   채워지는 날에 재처리 하지 않습니다.(자동이체 지정일 당일에 한하여 월1회 출금처리)
※ 요구불계좌에서   자동이체 해당금액 출금시 현금화되지 않은 수표 및 어음은 출금이 불가하여
출금가능한 잔액이 부족한 경우 자동이체 처리가   불가능합니다.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=637&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,2
펀드도 세금우대로 지정 할 수 있나요?,"제목 없음
♣ 가능합니다.
계약기간   1년이상인 거치식 또는 적립식 펀드에 한함(역외펀드 제외)
※   단, 세금우대 등록 계좌는 분할환매가 제한됩니다.
※   인터넷상에서는 세금우대로 가입이 불가능하므로 가까운 영업점을 방문하여 가입하셔야   합니다.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=636&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,2
환매예약 당시 평가금액이 신청금액보다 많았는데도 실제 환매일에 환매가 되지 않았어요.,"제목 없음
환매예약 당시   평가금액 이하의 금액으로 금액출금 신청한 경우라도
세금, 중도환매수수료, 환매기준가
적용일의 기준가 하락 등
으로 환매대금 지급일에 금액부족 사유로   환매되지 않을 수 있습니다.
※ 단, 전액출금 방식으로 환매예약시에는   금액부족 사유로 환매오류가 발생하지는 않으나 위와 같은
사유로 인하여   환매대금 지급일에 실제 지급되는 금액이 예상금액과 달라질 수 있음에 유의.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=635&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,2
기준가격과 과표기준가격의 차이점은?,"♣ 기준가격: 집합투자증권의 매입 또는 환매시 금액산정의 기준이 되는 가격으로 집합투자증권의
거래   단위(좌)당   순자산가치를 나타냅니다.
기준가격               =
펀드의               총자산- 부채ㆍ비용
×               1,000
------------------------------------------------
공고일               전일의 잔존 수익증권 총좌수
♣ 과표기준가격 : 수익증권의 매매기준으로 사용하는‘기준가격’과 달리 ‘과표기준가격’은   세금징수
를   위한 과세표준을 계산하기 위해 산출되며, 펀드에서 발생하는 수익원 중 과세대상이   되는 수익만
을 합산하여 산정됩니다.
※ 국내 상장주식 또는 주식관련 파생상품의 매매/평가손익, 소득세법상 거주자가   받는 소득 중 국외상장
주식의 매매/평가로 인해 발생한 손익은(한시적   비과세:2007.6.1~2009.12.31)은 과세대상에서 제외됨
※ 주식이 편입되지 않는 채권형 및 MMF 펀드는 기준가격과 과표기준가격이 동일",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=634&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,2
펀드 환매시 손해가 발생하였음에도 불구하고 세금이 발생할 수 있는 이유는?,"제목 없음
기준가격과 과표기준가격은   별도로 계산되므로 편입된 주식부분의 가격이 크게 하락하여 손해를
보았을 경우에도   과세대상 소득(채권이자, 채권매매 차익, 주식의 배당소득 등)에서 수익이 발생
하는 경우에는   과표기준가격을 기준으로 세금을 납부해야 하는 경우가 발생하기 때문입니다.
♣   기준가격 : 집합투자증권의 매입 또는 환매시 금액산정의 기준이 되는 가격으로 집합투자증권의
거래단위(좌)당 순자산가치를 나타냄
♣ 과표기준가격:   수익증권의 매매기준으로 사용하는 ‘기준가격’과 달리 ‘과표기준가격’은 세금징수를
위한 과세표준을 계산하기 위해 산출되며, 펀드에서 발생하는   수익원 중 과세대상이 되는 수익만을
합산하여 산정됨",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=633&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,2
개인연금신탁 연말소득공제에 대하여 알고 싶습니다,"개인연금신탁은 20세이상의 거주자이면 근로소득자가 아니더라도 소득공제를 받으실 수 있는 상품입니다.
♣ 소득공제금액 : 가입자 본인의 연간 저축금액의 40% (공제한도 : 72만원)임.
♣ 납입증명서 발급 및 제출 : 첫번 연말정산시에는 거래은행에서 ‘개인연금신탁납입증명서’를 수령하
시면   되며, 다음 연도 연말정산시부터는 통장사본을 원천징수의무자에게 제출하시면 됩니다.
※ 유의사항
ㅇ 소득공제를 받은 후 5년이내에 중도해지하면 저축금액의 4%(연간 한도 7만2천원)를 추징합니다.
(단, 주민세 별도)
ㅇ 2001년부터는 개인연금신탁제도가 폐지되고,'연금저축’으로 변경 시행되는데 기존 가입자는 현행
제도대로 계속 소득공제를 받으실 수 있습니다.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=632&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,2
"개인연금 상품의 종류와 납입방법, 배당률, 소득공제혜택에 대해서 알고 싶습니다.","개인연금 상품의 종류는 2004.5.10부터 판매중인 KB실버웰빙연금신탁과 판매가 중지된 (신)개인연금신탁이 있습니다.
납입방법은 매회1만원이상 원단위로 전금융기관을 합해 분기 300만원 한도  내에서 자유롭게 적립이 가능하며, 기존의 (신)개인연금신탁과 KB실버웰빙연금신탁이   별도의 한도로 거래 가능합니다.
신탁기간은 연금 및 개인연금신탁 적립기간과 연금지급기간으로 구분되며
적립기간은 10년이상 연단위로   수익자의 연령이 만 55세 이후가 되는 시점까지로 정해야 하며
연금지급기간은   적립기간 만료일로부터 5년 이상 연단위로 정하여야 합니다.
소득공제 혜택은 각 상품별로 달리 적용되며, KB실버웰빙연금신탁과 (신)개인연금신탁 각각 별도의
소득공제 혜택을   받으실 수 있습니다.
먼저 연금신탁의 소득공제 한도는 불입금액의 100%이내에서 연간 400만원
까지   신청하실 수 있습니다.
(소득공제한도 : 연금저축 + 퇴직연금 본인부담금 불입액)
2011년도   불입금액분부터 최대400만원, '10.12.31이전 적립분300만원,'05.12.31 이전적립분은 240만원 한도)
다만, KB실버웰빙연금신탁은   향후 중도해지를 하실 경우 이를  기타소득으로 보아
주민세포함 22%를 과세하며, 특히 계좌신규일로부터 5년이내 중도해지시에는
신탁원금(2011년도   불입금액분부터 최대400만원, '10.12.31이전 적립분300만원,
'05.12.31 이전적립분은   240만원 한도)에 대해 해지가산세 2.2%(주민세포함)가 부과됩니다.
연금으로 수령시에도 연금소득세(주민세포함 5.5%)를 과세합니다.
다만, 연금소득세와 기타소득세는 연간 400만원
이내 불입금중
실제로 소득공제 받은 부분에 대하여만 부과
됩니다.
한편 기존의 (신)개인연금신탁(판매중지상품)은 연간 적립액의 40%한도내에서 최고 72만원까지
소득공제가 가능합니다.
만기해지 및 5년이상 연금 수령 후 중도해지시 신탁이익에 대해서 전액 비과세합니다.
참고로, 적립기간 5년미만 중도해지시에는 중도해지수수료 부과 및 소득공제 추징되며,
신탁이익에 대해서 전액 일반세율로 과세됩니다.
적립기간 5년경과후 중도해지시에는 중도해지수수료 면제 및 소득공제 추징은 없으나
신탁이익에 대해서는 전액 일반세율로 과세됩니다.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=631&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,2
사업자 등록증을 갖고 있는 자영업자도 연금신탁으로 소득공제를 받을 수 있나요?,자영업자도 매년 5월 종합소득 신고시 연금신탁 및 (신)개인연금신탁으로 소득공제를 받을 수 있습니다.,https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=630&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,2
"연금신탁은 예금자보호법에 의한 원본보전 대상 신탁상품으로 알고 있는데, 중도해지를 했더니 원본미달이 되었습니다.","원본보전 대상 신탁상품에서 「원본보전」이란, 신탁자산의 운용결과 원본에 손실이 난 경우 원본을 보전
한다는 의미로, 중도해지에 따른 세금(기타소득세, 해지가산세 등) 징수분은 원본보장 대상이 아닙니다.
따라서 중도해지시 세금징수로 인하여 고객의 실수령액이 원본에 미달할 수 있으며, 미달하는 금액 그대로
지급하게 됩니다.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=628&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,2
펀드운용보고서 통보방법을 인터넷으로 변경할 수 있나요?,"제목 없음
♣ 가능합니다.
단,   인터넷뱅킹 가입자만 가능하며, 금융상품몰>펀드>My펀드관리>운용보고서   신청에서 변경하시면
됩니다.
(자택통보, 직장통보, E-MAIL통보, 통보하지   않음 중 선택)",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=638&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,3
적립식 펀드 자동이체일에 자동이체 계좌의 잔액이 없을 경우 어떻게 되나요?,"제목 없음
♣ 자동이체   지정일에 요구불계좌의 잔액이 부족한 경우 해당월의 자동이체는 불가합니다.
잔액이   채워지는 날에 재처리 하지 않습니다.(자동이체 지정일 당일에 한하여 월1회 출금처리)
※ 요구불계좌에서   자동이체 해당금액 출금시 현금화되지 않은 수표 및 어음은 출금이 불가하여
출금가능한 잔액이 부족한 경우 자동이체 처리가   불가능합니다.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=637&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,3
펀드도 세금우대로 지정 할 수 있나요?,"제목 없음
♣ 가능합니다.
계약기간   1년이상인 거치식 또는 적립식 펀드에 한함(역외펀드 제외)
※   단, 세금우대 등록 계좌는 분할환매가 제한됩니다.
※   인터넷상에서는 세금우대로 가입이 불가능하므로 가까운 영업점을 방문하여 가입하셔야   합니다.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=636&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,3
환매예약 당시 평가금액이 신청금액보다 많았는데도 실제 환매일에 환매가 되지 않았어요.,"제목 없음
환매예약 당시   평가금액 이하의 금액으로 금액출금 신청한 경우라도
세금, 중도환매수수료, 환매기준가
적용일의 기준가 하락 등
으로 환매대금 지급일에 금액부족 사유로   환매되지 않을 수 있습니다.
※ 단, 전액출금 방식으로 환매예약시에는   금액부족 사유로 환매오류가 발생하지는 않으나 위와 같은
사유로 인하여   환매대금 지급일에 실제 지급되는 금액이 예상금액과 달라질 수 있음에 유의.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=635&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,3
기준가격과 과표기준가격의 차이점은?,"♣ 기준가격: 집합투자증권의 매입 또는 환매시 금액산정의 기준이 되는 가격으로 집합투자증권의
거래   단위(좌)당   순자산가치를 나타냅니다.
기준가격               =
펀드의               총자산- 부채ㆍ비용
×               1,000
------------------------------------------------
공고일               전일의 잔존 수익증권 총좌수
♣ 과표기준가격 : 수익증권의 매매기준으로 사용하는‘기준가격’과 달리 ‘과표기준가격’은   세금징수
를   위한 과세표준을 계산하기 위해 산출되며, 펀드에서 발생하는 수익원 중 과세대상이   되는 수익만
을 합산하여 산정됩니다.
※ 국내 상장주식 또는 주식관련 파생상품의 매매/평가손익, 소득세법상 거주자가   받는 소득 중 국외상장
주식의 매매/평가로 인해 발생한 손익은(한시적   비과세:2007.6.1~2009.12.31)은 과세대상에서 제외됨
※ 주식이 편입되지 않는 채권형 및 MMF 펀드는 기준가격과 과표기준가격이 동일",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=634&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,3
펀드 환매시 손해가 발생하였음에도 불구하고 세금이 발생할 수 있는 이유는?,"제목 없음
기준가격과 과표기준가격은   별도로 계산되므로 편입된 주식부분의 가격이 크게 하락하여 손해를
보았을 경우에도   과세대상 소득(채권이자, 채권매매 차익, 주식의 배당소득 등)에서 수익이 발생
하는 경우에는   과표기준가격을 기준으로 세금을 납부해야 하는 경우가 발생하기 때문입니다.
♣   기준가격 : 집합투자증권의 매입 또는 환매시 금액산정의 기준이 되는 가격으로 집합투자증권의
거래단위(좌)당 순자산가치를 나타냄
♣ 과표기준가격:   수익증권의 매매기준으로 사용하는 ‘기준가격’과 달리 ‘과표기준가격’은 세금징수를
위한 과세표준을 계산하기 위해 산출되며, 펀드에서 발생하는   수익원 중 과세대상이 되는 수익만을
합산하여 산정됨",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=633&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,3
개인연금신탁 연말소득공제에 대하여 알고 싶습니다,"개인연금신탁은 20세이상의 거주자이면 근로소득자가 아니더라도 소득공제를 받으실 수 있는 상품입니다.
♣ 소득공제금액 : 가입자 본인의 연간 저축금액의 40% (공제한도 : 72만원)임.
♣ 납입증명서 발급 및 제출 : 첫번 연말정산시에는 거래은행에서 ‘개인연금신탁납입증명서’를 수령하
시면   되며, 다음 연도 연말정산시부터는 통장사본을 원천징수의무자에게 제출하시면 됩니다.
※ 유의사항
ㅇ 소득공제를 받은 후 5년이내에 중도해지하면 저축금액의 4%(연간 한도 7만2천원)를 추징합니다.
(단, 주민세 별도)
ㅇ 2001년부터는 개인연금신탁제도가 폐지되고,'연금저축’으로 변경 시행되는데 기존 가입자는 현행
제도대로 계속 소득공제를 받으실 수 있습니다.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=632&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,3
"개인연금 상품의 종류와 납입방법, 배당률, 소득공제혜택에 대해서 알고 싶습니다.","개인연금 상품의 종류는 2004.5.10부터 판매중인 KB실버웰빙연금신탁과 판매가 중지된 (신)개인연금신탁이 있습니다.
납입방법은 매회1만원이상 원단위로 전금융기관을 합해 분기 300만원 한도  내에서 자유롭게 적립이 가능하며, 기존의 (신)개인연금신탁과 KB실버웰빙연금신탁이   별도의 한도로 거래 가능합니다.
신탁기간은 연금 및 개인연금신탁 적립기간과 연금지급기간으로 구분되며
적립기간은 10년이상 연단위로   수익자의 연령이 만 55세 이후가 되는 시점까지로 정해야 하며
연금지급기간은   적립기간 만료일로부터 5년 이상 연단위로 정하여야 합니다.
소득공제 혜택은 각 상품별로 달리 적용되며, KB실버웰빙연금신탁과 (신)개인연금신탁 각각 별도의
소득공제 혜택을   받으실 수 있습니다.
먼저 연금신탁의 소득공제 한도는 불입금액의 100%이내에서 연간 400만원
까지   신청하실 수 있습니다.
(소득공제한도 : 연금저축 + 퇴직연금 본인부담금 불입액)
2011년도   불입금액분부터 최대400만원, '10.12.31이전 적립분300만원,'05.12.31 이전적립분은 240만원 한도)
다만, KB실버웰빙연금신탁은   향후 중도해지를 하실 경우 이를  기타소득으로 보아
주민세포함 22%를 과세하며, 특히 계좌신규일로부터 5년이내 중도해지시에는
신탁원금(2011년도   불입금액분부터 최대400만원, '10.12.31이전 적립분300만원,
'05.12.31 이전적립분은   240만원 한도)에 대해 해지가산세 2.2%(주민세포함)가 부과됩니다.
연금으로 수령시에도 연금소득세(주민세포함 5.5%)를 과세합니다.
다만, 연금소득세와 기타소득세는 연간 400만원
이내 불입금중
실제로 소득공제 받은 부분에 대하여만 부과
됩니다.
한편 기존의 (신)개인연금신탁(판매중지상품)은 연간 적립액의 40%한도내에서 최고 72만원까지
소득공제가 가능합니다.
만기해지 및 5년이상 연금 수령 후 중도해지시 신탁이익에 대해서 전액 비과세합니다.
참고로, 적립기간 5년미만 중도해지시에는 중도해지수수료 부과 및 소득공제 추징되며,
신탁이익에 대해서 전액 일반세율로 과세됩니다.
적립기간 5년경과후 중도해지시에는 중도해지수수료 면제 및 소득공제 추징은 없으나
신탁이익에 대해서는 전액 일반세율로 과세됩니다.",https://obank.kbstar.com/quics?page=C019773&boardId=684&compId=b033621&articleId=631&bbsMode=view&viewPage=1&articleClass=&searchCondition=title&searchStr=,https://obank.kbstar.com/quics?page=C019773,3
